Temperature,Condition,Humidity,Wind Speed,Barometer,Dewpoint,Visibility,Heat Index,Last update,ZIP Code,City,State,Latitude,Longitude,Vegetation Estimate,Dryness Score,Dryness Level,Wind Chill
77.0,,7.0,5.0,,9.0,,76°F (24°C),05 Apr 06:10 PM PDT,92210,Indian Wells,California,33.7163,-116.3381,Forested/Parkland,5.0,Very Dry,
80.0,,7.0,11.0,30.06,11.0,,78°F (26°C),05 Apr 06:20 PM PDT,92211,Palm Desert,California,33.7644,-116.3398,Forested/Parkland,6.0,Very Dry,
71.0,,10.0,13.0,,12.0,,,05 Apr 06:14 PM PDT,92220,Banning,California,33.9282,-116.8899,Forested/Parkland,6.0,Very Dry,
,Clear,,10.0,30.06,,10.0,,,92222,Bard,California,32.7822,-114.5619,Forested/Parkland,,Normal,
69.0,,12.0,5.0,,14.0,,,05 Apr 06:14 PM PDT,92223,Beaumont,California,33.9504,-116.9701,Forested/Parkland,3.0,Dry,
48.0,Clear,57.0,5.0,29.82,34.0,10.0,,03 Apr 02:05 AM PDT,92225,Blythe,California,33.6103,-114.5963,Forested/Parkland,1.0,Normal,46.0
79.0,Clear,16.0,9.0,30.08,30.0,10.0,78°F (26°C),05 Apr 06:20 PM PDT,92227,Brawley,California,32.9792,-115.5296,Forested/Parkland,5.0,Very Dry,
71.0,,10.0,13.0,,12.0,,,05 Apr 06:14 PM PDT,92230,Cabazon,California,33.9086,-116.7739,Forested/Parkland,6.0,Very Dry,
79.0,Clear,16.0,9.0,30.08,30.0,10.0,78°F (26°C),05 Apr 06:20 PM PDT,92231,Calexico,California,32.6832,-115.5028,Forested/Parkland,5.0,Very Dry,
79.0,Clear,16.0,9.0,30.08,30.0,10.0,78°F (26°C),05 Apr 06:20 PM PDT,92233,Calipatria,California,33.167,-115.5114,Forested/Parkland,5.0,Very Dry,
78.0,,7.0,0.0,30.08,9.0,,76°F (24°C),05 Apr 06:23 PM PDT,92234,Cathedral City,California,33.8098,-116.4665,Forested/Parkland,5.0,Very Dry,
,,,,30.08,,,,,92236,Coachella,California,33.675,-116.1772,Forested/Parkland,,Normal,
48.0,Clear,57.0,5.0,29.82,34.0,10.0,,03 Apr 02:05 AM PDT,92239,Desert Center,California,33.809,-115.3666,Forested/Parkland,1.0,Normal,46.0
70.0,,9.0,13.0,,9.0,,,05 Apr 05:50 PM PDT,92240,Desert Hot Springs,California,33.9531,-116.5219,Forested/Parkland,4.0,Dry,
80.0,,7.0,11.0,30.06,11.0,,78°F (26°C),05 Apr 06:20 PM PDT,92241,Desert Hot Springs,California,33.8763,-116.354,Forested/Parkland,6.0,Very Dry,
75.0,,9.0,10.0,30.07,13.0,,,05 Apr 06:15 PM MST,92242,Earp,California,34.1652,-114.3197,Forested/Parkland,5.0,Very Dry,
79.0,Clear,16.0,9.0,30.08,30.0,10.0,78°F (26°C),05 Apr 06:20 PM PDT,92243,El Centro,California,32.7893,-115.5665,Forested/Parkland,5.0,Very Dry,
79.0,Clear,16.0,9.0,30.08,30.0,10.0,78°F (26°C),05 Apr 06:20 PM PDT,92249,Heber,California,32.7218,-115.4383,Forested/Parkland,5.0,Very Dry,
79.0,Clear,16.0,9.0,30.08,30.0,10.0,78°F (26°C),05 Apr 06:20 PM PDT,92250,Holtville,California,32.8104,-115.3775,Forested/Parkland,5.0,Very Dry,
79.0,Clear,16.0,9.0,30.08,30.0,10.0,78°F (26°C),05 Apr 06:20 PM PDT,92251,Imperial,California,32.847,-115.573,Forested/Parkland,5.0,Very Dry,
65.0,,8.0,10.0,,2.0,,,05 Apr 05:56 PM PDT,92252,Joshua Tree,California,34.1502,-116.3038,Forested/Parkland,3.0,Dry,
77.0,,7.0,5.0,,9.0,,76°F (24°C),05 Apr 06:10 PM PDT,92253,La Quinta,California,33.6685,-116.3081,Forested/Parkland,5.0,Very Dry,
,,,,30.08,,,,,92254,Mecca,California,33.545,-116.0187,Forested/Parkland,,Normal,
65.0,,8.0,10.0,,2.0,,,05 Apr 05:56 PM PDT,92256,Morongo Valley,California,34.0606,-116.5656,Forested/Parkland,3.0,Dry,
79.0,,7.0,11.0,,10.0,,77°F (25°C),05 Apr 05:26 PM PDT,92257,Niland,California,33.3784,-115.6965,Forested/Parkland,6.0,Very Dry,
70.0,,9.0,13.0,,9.0,,,05 Apr 05:50 PM PDT,92258,North Palm Springs,California,33.9228,-116.5431,Forested/Parkland,4.0,Dry,
79.0,,7.0,11.0,,10.0,,77°F (25°C),05 Apr 05:26 PM PDT,92259,Ocotillo,California,32.7387,-115.9942,Forested/Parkland,6.0,Very Dry,
77.0,,7.0,5.0,,9.0,,76°F (24°C),05 Apr 06:10 PM PDT,92260,Palm Desert,California,33.7225,-116.377,Forested/Parkland,5.0,Very Dry,
82.0,Clear,5.0,10.0,30.13,9.0,10.0,80°F (27°C),05 Apr 06:20 PM PDT,92262,Palm Springs,California,33.8414,-116.5347,Forested/Parkland,5.0,Very Dry,
82.0,Clear,5.0,10.0,30.13,9.0,10.0,80°F (27°C),05 Apr 06:20 PM PDT,92264,Palm Springs,California,33.8018,-116.517,Forested/Parkland,5.0,Very Dry,
48.0,Clear,57.0,5.0,29.82,34.0,10.0,,03 Apr 02:05 AM PDT,92266,Palo Verde,California,33.3696,-114.7355,Forested/Parkland,1.0,Normal,46.0
75.0,,9.0,10.0,30.07,13.0,,,05 Apr 06:15 PM MST,92267,Parker Dam,California,34.2872,-114.143,Forested/Parkland,5.0,Very Dry,
51.0,,14.0,13.0,,3.0,,,05 Apr 05:51 PM PDT,92268,Pioneertown,California,34.1887,-116.5048,Forested/Parkland,4.0,Dry,
78.0,,7.0,0.0,30.08,9.0,,76°F (24°C),05 Apr 06:23 PM PDT,92270,Rancho Mirage,California,33.7643,-116.4225,Forested/Parkland,5.0,Very Dry,
82.0,Clear,9.0,13.0,30.1,18.0,10.0,80°F (27°C),05 Apr 05:56 PM PDT,92273,Seeley,California,32.7941,-115.6948,Forested/Parkland,6.0,Very Dry,
,,,,30.08,,,,,92274,Thermal,California,33.5578,-116.1572,Forested/Parkland,,Normal,
79.0,,7.0,11.0,,10.0,,77°F (25°C),05 Apr 05:26 PM PDT,92275,Salton City,California,33.3092,-115.9578,Forested/Parkland,6.0,Very Dry,
80.0,,7.0,11.0,30.06,11.0,,78°F (26°C),05 Apr 06:20 PM PDT,92276,Thousand Palms,California,33.8082,-116.3713,Forested/Parkland,6.0,Very Dry,
71.0,,10.0,5.0,30.23,12.0,,,05 Apr 05:30 PM PDT,92277,Twentynine Palms,California,34.1455,-116.0601,Forested/Parkland,5.0,Very Dry,
71.0,,10.0,5.0,30.23,12.0,,,05 Apr 05:30 PM PDT,92278,Twentynine Palms,California,34.238,-116.0604,Forested/Parkland,5.0,Very Dry,
75.0,,9.0,10.0,30.07,13.0,,,05 Apr 06:15 PM MST,92280,Vidal,California,34.1561,-114.5656,Forested/Parkland,5.0,Very Dry,
79.0,Clear,16.0,9.0,30.08,30.0,10.0,78°F (26°C),05 Apr 06:20 PM PDT,92281,Westmorland,California,33.038,-115.5914,Forested/Parkland,5.0,Very Dry,
70.0,,9.0,13.0,,9.0,,,05 Apr 05:50 PM PDT,92282,Whitewater,California,33.989,-116.6566,Forested/Parkland,4.0,Dry,
80.0,,10.0,14.0,,19.0,,78°F (26°C),05 Apr 05:27 PM PDT,92283,Winterhaven,California,32.9818,-114.6854,Forested/Parkland,6.0,Very Dry,
65.0,,8.0,10.0,,2.0,,,05 Apr 05:56 PM PDT,92284,Yucca Valley,California,34.1559,-116.4313,Forested/Parkland,3.0,Dry,
68.0,,9.0,10.0,,7.0,,,05 Apr 05:26 PM PDT,92285,Landers,California,34.3103,-116.5241,Forested/Parkland,3.0,Dry,
68.0,Clear,7.0,8.0,30.25,3.0,10.0,,05 Apr 06:20 PM PDT,92301,Adelanto,California,34.5841,-117.4242,Forested/Parkland,3.0,Dry,
70.0,,8.0,11.0,,6.0,,,05 Apr 05:00 PM PDT,92304,Amboy,California,34.5578,-115.7444,Forested/Parkland,4.0,Dry,
38.0,,50.0,0.0,30.16,21.0,,,04 Apr 10:01 PM PDT,92305,Angelus Oaks,California,34.1531,-116.9485,Forested/Parkland,1.0,Normal,
66.0,,11.0,9.0,30.2,10.0,10.0,,05 Apr 06:19 PM PDT,92307,Apple Valley,California,34.5291,-117.2132,Forested/Parkland,3.0,Dry,
65.0,,11.0,0.0,30.04,9.0,,,05 Apr 06:16 PM PDT,92308,Apple Valley,California,34.4698,-117.1927,Forested/Parkland,3.0,Dry,
70.0,Clear,10.0,10.0,30.15,11.0,9.0,,05 Apr 05:55 PM PDT,92309,Baker,California,35.3606,-116.0638,Forested/Parkland,3.0,Dry,
70.0,Clear,10.0,10.0,30.15,11.0,9.0,,05 Apr 05:55 PM PDT,92310,Fort Irwin,California,35.2625,-116.6966,Forested/Parkland,3.0,Dry,
72.0,Clear,8.0,3.0,30.19,9.0,10.0,,05 Apr 06:20 PM PDT,92311,Barstow,California,34.8914,-117.0387,Forested/Parkland,5.0,Very Dry,
77.0,Clear,7.0,8.0,30.15,11.0,10.0,76°F (24°C),05 Apr 05:51 PM PDT,92313,Grand Terrace,California,34.031,-117.3129,Forested/Parkland,5.0,Very Dry,
42.0,,22.0,2.0,30.29,6.0,,,05 Apr 06:26 PM PDT,92314,Big Bear City,California,34.261,-116.8131,Forested/Parkland,3.0,Dry,
49.0,,25.0,0.0,30.27,14.0,,,05 Apr 06:15 PM PDT,92315,Big Bear Lake,California,34.235,-116.9053,Forested/Parkland,3.0,Dry,
78.0,,8.0,11.0,,14.0,,77°F (25°C),05 Apr 05:00 PM PDT,92316,Bloomington,California,34.0662,-117.3993,Forested/Parkland,6.0,Very Dry,
47.0,,22.0,0.0,30.21,10.0,,,05 Apr 06:15 PM PDT,92317,Blue Jay,California,34.2112,-117.0796,Forested/Parkland,3.0,Dry,
69.0,,12.0,5.0,,14.0,,,05 Apr 06:14 PM PDT,92320,Calimesa,California,33.9946,-117.043,Forested/Parkland,3.0,Dry,
49.0,,25.0,2.0,30.27,14.0,,,05 Apr 06:15 PM PDT,92321,Cedar Glen,California,34.2545,-117.1533,Forested/Parkland,3.0,Dry,
54.0,,13.0,3.0,30.07,4.0,,,05 Apr 06:15 PM PDT,92322,Cedarpines Park,California,34.2544,-117.3265,Forested/Parkland,3.0,Dry,
77.0,Clear,7.0,8.0,30.15,11.0,10.0,76°F (24°C),05 Apr 05:51 PM PDT,92324,Colton,California,34.0315,-117.2874,Forested/Parkland,5.0,Very Dry,
54.0,,13.0,3.0,30.07,4.0,,,05 Apr 06:15 PM PDT,92325,Crestline,California,34.2433,-117.2811,Forested/Parkland,3.0,Dry,
72.0,Clear,8.0,3.0,30.19,9.0,10.0,,05 Apr 06:20 PM PDT,92327,Daggett,California,34.8668,-116.8876,Forested/Parkland,5.0,Very Dry,
85.0,,9.0,2.0,,20.0,,82°F (28°C),05 Apr 06:00 PM PDT,92328,Death Valley,California,36.4672,-116.8937,Forested/Parkland,5.0,Very Dry,
70.0,,8.0,11.0,,6.0,,,05 Apr 05:00 PM PDT,92332,Essex,California,34.5881,-115.5771,Forested/Parkland,4.0,Dry,
49.0,,25.0,0.0,30.27,14.0,,,05 Apr 06:15 PM PDT,92333,Fawnskin,California,34.2583,-116.9515,Forested/Parkland,3.0,Dry,
78.0,,8.0,11.0,,14.0,,77°F (25°C),05 Apr 05:00 PM PDT,92335,Fontana,California,34.0794,-117.4551,Forested/Parkland,6.0,Very Dry,
78.0,,8.0,11.0,,14.0,,77°F (25°C),05 Apr 05:00 PM PDT,92336,Fontana,California,34.1173,-117.4378,Forested/Parkland,6.0,Very Dry,
78.0,,8.0,11.0,,14.0,,77°F (25°C),05 Apr 05:00 PM PDT,92337,Fontana,California,34.0498,-117.4706,Forested/Parkland,6.0,Very Dry,
72.0,Clear,8.0,3.0,30.19,9.0,10.0,,05 Apr 06:20 PM PDT,92338,Ludlow,California,34.7211,-116.16,Forested/Parkland,5.0,Very Dry,
38.0,,50.0,0.0,30.16,21.0,,,04 Apr 10:01 PM PDT,92339,Forest Falls,California,34.0937,-116.9362,Forested/Parkland,1.0,Normal,
46.0,,14.0,2.0,30.09,1.0,,,05 Apr 06:15 PM PDT,92341,Green Valley Lake,California,34.2348,-117.066,Forested/Parkland,3.0,Dry,
68.0,Clear,7.0,8.0,30.25,3.0,10.0,,05 Apr 06:20 PM PDT,92342,Helendale,California,34.7499,-117.3367,Forested/Parkland,3.0,Dry,
65.0,,11.0,0.0,30.04,9.0,,,05 Apr 06:16 PM PDT,92344,Hesperia,California,34.4239,-117.4075,Forested/Parkland,3.0,Dry,
65.0,,11.0,0.0,30.04,9.0,,,05 Apr 06:16 PM PDT,92345,Hesperia,California,34.4222,-117.3025,Forested/Parkland,3.0,Dry,
77.0,Clear,7.0,8.0,30.15,11.0,10.0,76°F (24°C),05 Apr 05:51 PM PDT,92346,Highland,California,34.1283,-117.2087,Forested/Parkland,5.0,Very Dry,
72.0,Clear,8.0,3.0,30.19,9.0,10.0,,05 Apr 06:20 PM PDT,92347,Hinkley,California,34.9279,-117.1809,Forested/Parkland,5.0,Very Dry,
77.0,Clear,7.0,8.0,30.15,11.0,10.0,76°F (24°C),05 Apr 05:51 PM PDT,92350,Loma Linda,California,34.0483,-117.2612,Forested/Parkland,5.0,Very Dry,
49.0,,25.0,2.0,30.27,14.0,,,05 Apr 06:15 PM PDT,92352,Lake Arrowhead,California,34.2606,-117.2016,Forested/Parkland,3.0,Dry,
77.0,Clear,7.0,8.0,30.15,11.0,10.0,76°F (24°C),05 Apr 05:51 PM PDT,92354,Loma Linda,California,34.0528,-117.2513,Forested/Parkland,5.0,Very Dry,
50.0,,16.0,3.0,,5.0,,,05 Apr 05:35 PM PDT,92356,Lucerne Valley,California,34.447,-116.9189,Forested/Parkland,3.0,Dry,
67.0,,12.0,3.0,,13.0,,,05 Apr 06:15 PM PDT,92358,Lytle Creek,California,34.2558,-117.5186,Forested/Parkland,3.0,Dry,
73.0,,7.0,9.0,30.14,7.0,10.0,,05 Apr 05:55 PM PDT,92359,Mentone,California,34.0774,-117.1126,Forested/Parkland,5.0,Very Dry,
75.0,Clear,16.0,16.0,30.12,27.0,10.0,,05 Apr 06:20 PM PDT,92363,Needles,California,34.7824,-114.5871,Forested/Parkland,6.0,Very Dry,
55.0,,14.0,12.0,,7.0,,,05 Apr 05:51 PM PDT,92364,Nipton,California,35.4667,-115.2722,Forested/Parkland,4.0,Dry,
72.0,Clear,8.0,3.0,30.19,9.0,10.0,,05 Apr 06:20 PM PDT,92365,Newberry Springs,California,34.885,-116.7464,Forested/Parkland,5.0,Very Dry,
68.0,Clear,7.0,8.0,30.25,3.0,10.0,,05 Apr 06:20 PM PDT,92368,Oro Grande,California,34.6178,-117.3327,Forested/Parkland,3.0,Dry,
77.0,Clear,7.0,8.0,30.15,11.0,10.0,76°F (24°C),05 Apr 05:51 PM PDT,92369,Patton,California,34.1358,-117.2239,Forested/Parkland,5.0,Very Dry,
66.0,,11.0,9.0,,10.0,,,05 Apr 06:16 PM PDT,92371,Phelan,California,34.4449,-117.5196,Forested/Parkland,3.0,Dry,
66.0,,11.0,9.0,,10.0,,,05 Apr 06:16 PM PDT,92372,Pinon Hills,California,34.4429,-117.6403,Forested/Parkland,3.0,Dry,
74.0,,17.0,0.0,30.05,26.0,,,05 Apr 06:24 PM PDT,92373,Redlands,California,34.0397,-117.1804,Forested/Parkland,5.0,Very Dry,
74.0,,17.0,0.0,30.05,26.0,,,05 Apr 06:24 PM PDT,92374,Redlands,California,34.065,-117.1672,Forested/Parkland,5.0,Very Dry,
74.0,,8.0,12.0,,9.0,,,05 Apr 06:10 PM PDT,92376,Rialto,California,34.1132,-117.3771,Forested/Parkland,6.0,Very Dry,
74.0,,8.0,12.0,,9.0,,,05 Apr 06:10 PM PDT,92377,Rialto,California,34.1561,-117.4042,Forested/Parkland,6.0,Very Dry,
49.0,,,0.0,30.06,,,,,92378,Rimforest,California,34.2297,-117.225,Forested/Parkland,,Normal,
47.0,,22.0,0.0,30.21,10.0,,,05 Apr 06:15 PM PDT,92382,Running Springs,California,34.2102,-117.1109,Forested/Parkland,3.0,Dry,
69.0,,8.0,7.0,,8.0,,,05 Apr 06:20 PM PDT,92384,Shoshone,California,35.973,-116.2711,Forested/Parkland,3.0,Dry,
49.0,,25.0,2.0,30.27,14.0,,,05 Apr 06:15 PM PDT,92385,Skyforest,California,34.2353,-117.1792,Forested/Parkland,3.0,Dry,
42.0,,22.0,2.0,30.29,6.0,,,05 Apr 06:26 PM PDT,92386,Sugarloaf,California,34.2372,-116.8277,Forested/Parkland,3.0,Dry,
69.0,,8.0,7.0,,8.0,,,05 Apr 06:20 PM PDT,92389,Tecopa,California,35.9021,-116.1544,Forested/Parkland,3.0,Dry,
49.0,,,0.0,30.06,,,,,92391,Twin Peaks,California,34.2379,-117.2348,Forested/Parkland,,Normal,
68.0,Clear,7.0,8.0,30.25,3.0,10.0,,05 Apr 06:20 PM PDT,92392,Victorville,California,34.4802,-117.4082,Forested/Parkland,3.0,Dry,
68.0,Clear,7.0,8.0,30.25,3.0,10.0,,05 Apr 06:20 PM PDT,92394,Victorville,California,34.5563,-117.3528,Forested/Parkland,3.0,Dry,
65.0,,11.0,0.0,30.04,9.0,,,05 Apr 06:16 PM PDT,92395,Victorville,California,34.5016,-117.2944,Forested/Parkland,3.0,Dry,
66.0,,11.0,9.0,,10.0,,,05 Apr 06:16 PM PDT,92397,Wrightwood,California,34.3628,-117.6249,Forested/Parkland,3.0,Dry,
72.0,Clear,8.0,3.0,30.19,9.0,10.0,,05 Apr 06:20 PM PDT,92398,Yermo,California,34.905,-116.8203,Forested/Parkland,5.0,Very Dry,
40.0,,86.0,1.0,29.96,36.0,,,04 Apr 02:08 AM PDT,92399,Yucaipa,California,34.0282,-117.0489,Forested/Parkland,1.0,Normal,
77.0,Clear,7.0,8.0,30.15,11.0,10.0,76°F (24°C),05 Apr 05:51 PM PDT,92401,San Bernardino,California,34.1105,-117.2898,Forested/Parkland,5.0,Very Dry,
77.0,Clear,7.0,8.0,30.15,11.0,10.0,76°F (24°C),05 Apr 05:51 PM PDT,92404,San Bernardino,California,34.1426,-117.2606,Forested/Parkland,5.0,Very Dry,
74.0,,11.0,5.0,30.21,16.0,,,05 Apr 06:15 PM PDT,92405,San Bernardino,California,34.1446,-117.3013,Forested/Parkland,5.0,Very Dry,
74.0,,8.0,12.0,,9.0,,,05 Apr 06:10 PM PDT,92407,San Bernardino,California,34.2166,-117.3908,Forested/Parkland,6.0,Very Dry,
77.0,Clear,7.0,8.0,30.15,11.0,10.0,76°F (24°C),05 Apr 05:51 PM PDT,92408,San Bernardino,California,34.0831,-117.2711,Forested/Parkland,5.0,Very Dry,
77.0,Clear,7.0,8.0,30.15,11.0,10.0,76°F (24°C),05 Apr 05:51 PM PDT,92410,San Bernardino,California,34.1069,-117.2975,Forested/Parkland,5.0,Very Dry,
74.0,,11.0,5.0,30.21,16.0,,,05 Apr 06:15 PM PDT,92411,San Bernardino,California,34.1214,-117.3172,Forested/Parkland,5.0,Very Dry,
77.0,Clear,7.0,8.0,30.15,11.0,10.0,76°F (24°C),05 Apr 05:51 PM PDT,92415,San Bernardino,California,34.1083,-117.2898,Forested/Parkland,5.0,Very Dry,
79.0,Clear,7.0,5.0,30.14,12.0,10.0,77°F (25°C),05 Apr 06:20 PM PDT,92501,Riverside,California,33.9924,-117.3694,Forested/Parkland,5.0,Very Dry,
79.0,Clear,7.0,5.0,30.14,12.0,10.0,77°F (25°C),05 Apr 06:20 PM PDT,92503,Riverside,California,33.9208,-117.4589,Forested/Parkland,5.0,Very Dry,
79.0,Clear,7.0,5.0,30.14,12.0,10.0,77°F (25°C),05 Apr 06:20 PM PDT,92504,Riverside,California,33.9315,-117.4119,Forested/Parkland,5.0,Very Dry,
79.0,Clear,7.0,5.0,30.14,12.0,10.0,77°F (25°C),05 Apr 06:20 PM PDT,92505,Riverside,California,33.9228,-117.4867,Forested/Parkland,5.0,Very Dry,
79.0,Clear,7.0,5.0,30.14,12.0,10.0,77°F (25°C),05 Apr 06:20 PM PDT,92506,Riverside,California,33.9455,-117.3757,Forested/Parkland,5.0,Very Dry,
57.0,,51.0,0.0,30.18,39.0,,,05 Apr 07:49 AM PDT,92507,Riverside,California,33.9761,-117.3389,Forested/Parkland,1.0,Normal,
74.0,Clear,6.0,17.0,30.14,7.0,10.0,,05 Apr 05:55 PM PDT,92508,Riverside,California,33.8897,-117.3043,Forested/Parkland,6.0,Very Dry,
79.0,Clear,7.0,5.0,30.14,12.0,10.0,77°F (25°C),05 Apr 06:20 PM PDT,92509,Jurupa Valley,California,34.0033,-117.445,Forested/Parkland,5.0,Very Dry,
79.0,Clear,7.0,5.0,30.14,12.0,10.0,77°F (25°C),05 Apr 06:20 PM PDT,92518,March Air Reserve Base,California,33.9533,-117.3962,Forested/Parkland,5.0,Very Dry,
79.0,Clear,7.0,5.0,30.14,12.0,10.0,77°F (25°C),05 Apr 06:20 PM PDT,92521,Riverside,California,33.9533,-117.3962,Forested/Parkland,5.0,Very Dry,
76.0,,13.0,2.0,30.07,22.0,,76°F (24°C),05 Apr 04:50 PM PDT,92530,Lake Elsinore,California,33.6598,-117.3485,Forested/Parkland,5.0,Very Dry,
76.0,,13.0,2.0,30.07,22.0,,76°F (24°C),05 Apr 04:50 PM PDT,92532,Lake Elsinore,California,33.6927,-117.303,Forested/Parkland,5.0,Very Dry,
69.0,,13.0,5.0,,16.0,,,05 Apr 06:09 PM PDT,92536,Aguanga,California,33.4473,-116.7997,Forested/Parkland,3.0,Dry,
64.0,,12.0,8.0,,10.0,,,05 Apr 05:54 PM PDT,92539,Anza,California,33.5688,-116.7135,Forested/Parkland,3.0,Dry,
73.0,Clear,12.0,8.0,30.15,19.0,10.0,,05 Apr 06:15 PM PDT,92543,Hemet,California,33.7416,-116.973,Forested/Parkland,5.0,Very Dry,
48.0,,44.0,0.0,30.23,27.0,,,05 Apr 07:49 AM PDT,92544,Hemet,California,33.739,-116.9243,Forested/Parkland,3.0,Dry,
73.0,Clear,12.0,8.0,30.15,19.0,10.0,,05 Apr 06:15 PM PDT,92545,Hemet,California,33.7399,-117.0151,Forested/Parkland,5.0,Very Dry,
72.0,,12.0,1.0,30.15,17.0,,,05 Apr 06:25 PM PDT,92548,Homeland,California,33.7453,-117.1118,Forested/Parkland,5.0,Very Dry,
57.0,,19.0,0.0,30.15,15.0,,,05 Apr 06:15 PM PDT,92549,Idyllwild,California,33.7304,-116.7107,Forested/Parkland,3.0,Dry,
74.0,Clear,6.0,17.0,30.14,7.0,10.0,,05 Apr 05:55 PM PDT,92551,Moreno Valley,California,33.8814,-117.2261,Forested/Parkland,6.0,Very Dry,
74.0,Clear,6.0,17.0,30.14,7.0,10.0,,05 Apr 05:55 PM PDT,92553,Moreno Valley,California,33.9157,-117.2351,Forested/Parkland,6.0,Very Dry,
57.0,,51.0,0.0,30.18,39.0,,,05 Apr 07:49 AM PDT,92555,Moreno Valley,California,33.9377,-117.1851,Forested/Parkland,1.0,Normal,
57.0,,51.0,0.0,30.18,39.0,,,05 Apr 07:49 AM PDT,92557,Moreno Valley,California,33.9553,-117.2457,Forested/Parkland,1.0,Normal,
59.0,,16.0,2.0,,13.0,,,05 Apr 06:17 PM PDT,92561,Mountain Center,California,33.7042,-116.7259,Forested/Parkland,3.0,Dry,
69.0,,11.0,10.0,30.22,12.0,,,05 Apr 06:15 PM PDT,92562,Murrieta,California,33.5631,-117.2738,Forested/Parkland,3.0,Dry,
75.0,Clear,8.0,5.0,30.15,12.0,10.0,,05 Apr 06:15 PM PDT,92563,Murrieta,California,33.569,-117.1783,Forested/Parkland,5.0,Very Dry,
72.0,,12.0,1.0,30.15,17.0,,,05 Apr 06:25 PM PDT,92567,Nuevo,California,33.8123,-117.1048,Forested/Parkland,5.0,Very Dry,
76.0,,13.0,2.0,30.07,22.0,,76°F (24°C),05 Apr 04:50 PM PDT,92570,Perris,California,33.7852,-117.3166,Forested/Parkland,5.0,Very Dry,
74.0,Clear,6.0,17.0,30.14,7.0,10.0,,05 Apr 05:55 PM PDT,92571,Perris,California,33.811,-117.218,Forested/Parkland,6.0,Very Dry,
75.0,,12.0,9.0,30.14,19.0,,,05 Apr 06:19 PM PDT,92582,San Jacinto,California,33.7883,-116.9819,Forested/Parkland,5.0,Very Dry,
75.0,,12.0,9.0,30.14,19.0,,,05 Apr 06:19 PM PDT,92583,San Jacinto,California,33.7967,-116.9324,Forested/Parkland,5.0,Very Dry,
73.0,,12.0,14.0,,19.0,,,05 Apr 06:10 PM PDT,92584,Menifee,California,33.6647,-117.1743,Forested/Parkland,6.0,Very Dry,
73.0,,12.0,14.0,,19.0,,,05 Apr 06:10 PM PDT,92585,Menifee,California,33.7467,-117.1721,Forested/Parkland,6.0,Very Dry,
73.0,,12.0,14.0,,19.0,,,05 Apr 06:10 PM PDT,92586,Menifee,California,33.7044,-117.1969,Forested/Parkland,6.0,Very Dry,
73.0,,12.0,14.0,,19.0,,,05 Apr 06:10 PM PDT,92587,Menifee,California,33.707,-117.245,Forested/Parkland,6.0,Very Dry,
72.0,,10.0,11.0,,13.0,,,05 Apr 05:54 PM PDT,92590,Temecula,California,33.4903,-117.1824,Forested/Parkland,6.0,Very Dry,
75.0,Clear,8.0,5.0,30.15,12.0,10.0,,05 Apr 06:15 PM PDT,92591,Temecula,California,33.5217,-117.1286,Forested/Parkland,5.0,Very Dry,
45.0,,92.0,0.0,30.22,43.0,,,05 Apr 07:49 AM PDT,92592,Temecula,California,33.4983,-117.0958,Forested/Parkland,1.0,Normal,
69.0,,11.0,10.0,30.22,12.0,,,05 Apr 06:15 PM PDT,92595,Wildomar,California,33.6021,-117.264,Forested/Parkland,3.0,Dry,
47.0,,98.0,0.0,30.16,46.0,,,05 Apr 07:49 AM PDT,92596,Winchester,California,33.6243,-117.0885,Forested/Parkland,1.0,Normal,
73.0,,19.0,11.0,,28.0,,,05 Apr 05:51 PM PDT,92602,Irvine,California,33.7419,-117.7467,Forested/Parkland,6.0,Very Dry,
71.0,,24.0,2.0,30.14,32.0,,,05 Apr 06:15 PM PDT,92603,Irvine,California,33.6245,-117.794,Forested/Parkland,5.0,Very Dry,
74.0,Partly Cloudy,22.0,13.0,30.13,33.0,10.0,,05 Apr 05:53 PM PDT,92604,Irvine,California,33.6899,-117.7868,Forested/Parkland,6.0,Very Dry,
74.0,Partly Cloudy,22.0,13.0,30.13,33.0,10.0,,05 Apr 05:53 PM PDT,92606,Irvine,California,33.6951,-117.8224,Forested/Parkland,6.0,Very Dry,
71.0,,18.0,0.0,30.05,25.0,,,05 Apr 06:25 PM PDT,92610,Foothill Ranch,California,33.6748,-117.6649,Forested/Parkland,5.0,Very Dry,
74.0,Partly Cloudy,22.0,13.0,30.13,33.0,10.0,,05 Apr 05:53 PM PDT,92612,Irvine,California,33.6607,-117.8264,Forested/Parkland,6.0,Very Dry,
74.0,Partly Cloudy,22.0,13.0,30.13,33.0,10.0,,05 Apr 05:53 PM PDT,92614,Irvine,California,33.6829,-117.8298,Forested/Parkland,6.0,Very Dry,
74.0,Partly Cloudy,22.0,13.0,30.13,33.0,10.0,,05 Apr 05:53 PM PDT,92617,Irvine,California,33.6425,-117.8417,Forested/Parkland,6.0,Very Dry,
71.0,,18.0,0.0,30.05,25.0,,,05 Apr 06:25 PM PDT,92618,Irvine,California,33.7074,-117.7054,Forested/Parkland,5.0,Very Dry,
71.0,,18.0,0.0,30.05,25.0,,,05 Apr 06:25 PM PDT,92620,Irvine,California,33.7009,-117.7564,Forested/Parkland,5.0,Very Dry,
